dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,task_utility_mean_audit,task_margin_mean_audit,lc_utility_mean_audit,lc_margin_mean_audit,lc_margin_target_mean_audit,lc_fallback_rate_audit,spg_grad_norm_mean_audit,spg_projected_grad_norm_mean_audit,spg_projection_energy_mean_audit,ecl_projection_energy_mean_audit,ecl_alpha_mean_audit,ecl_alignment_to_projected_gradient_mean_audit,ecl_support_noise_norm_mean_audit,ecl_fallback_rate_audit,rn_ecl_projection_energy_mean_audit,rn_ecl_alpha_mean_audit,rn_ecl_alignment_to_projected_gradient_mean_audit,rn_ecl_support_noise_norm_mean_audit,rn_ecl_fallback_rate_audit,selected_template_entropy
ering,2,csta_topk_uniform_top5,success,,0.992631493242143,0.9852204260484672,-0.0074110671936757,240,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,36.86258198088035,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812194388137,0.0013015840543201,1.098069042572177,0.1429676655229652,0.1469376726516472,1.0484200830955133,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.003428294150429,0.2916666666666667,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/ering/_csta_runs/csta_topk_uniform_top5/ering/s2/candidate_audit/ering_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999881427,0.54606562299,0.9818766466008012,0.6121665316188827,0.3697101149819183,2.042117916627572,0.0999999999881427,0.1000000014901161,1.0,0.1,0.1,0.1469376726516472,0.0,0.0,1.0484200830955133,0.0013015840543201,0.9818766466008012,0.6121665316188827,0.3697101149819183,2.042117916627572,0.54606562299,1.0,0.0999999999881427,0.1000000014901161,2.003428294150429,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.3222339555125668,0.3261402467539024,0.0143436075719679,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.003428294150429
ering,3,no_aug,success,,0.981518064432085,0.981518064432085,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,3,csta_topk_uniform_top5,success,,0.981518064432085,0.9888879742812328,0.0073699098491477,240,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,20.031247097998857,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812196855423,0.0013504756179882,1.0937690424889808,0.1424737027425314,0.1431906752541684,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,1.9097057700482944,0.2916666666666667,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/ering/_csta_runs/csta_topk_uniform_top5/ering/s3/candidate_audit/ering_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000003982384,0.5401062437558427,0.8938319959179297,0.5912372060365205,0.3025947898814092,2.056911337369776,0.1000000003982384,0.1000000008692344,1.0,0.1,0.1,0.1431906752541684,0.0,0.0,1.0999095086492523,0.0013504756179882,0.8938319959179297,0.5912372060365205,0.3025947898814092,2.056911337369776,0.5401062437558427,1.0,0.1000000003982384,0.1000000008692344,1.9097057700482944,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.286704659174984,0.2865740186565553,0.0164677153455645,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,1.9097057700482944
motorimagery,1,no_aug,success,,0.3339884266841358,0.3339884266841358,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorimagery,1,csta_topk_uniform_top5,success,,0.3339884266841358,0.3551783129359126,0.0211898862517768,2220,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,331.9659489160404,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007205366228242,0.0001057293005477,1.0910116933025975,0.1857237416263039,0.0229766637949532,5.862721856485458,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2220.0,2220.0,10.0,10.0,0.0,2.2633705888622044,0.1576576576576576,1.0,2220.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/motorimagery/_csta_runs/csta_topk_uniform_top5/motorimagery/s1/candidate_audit/motorimagery_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000409838,1.4520403780452686,2.0838361747844134,1.4805404437695469,0.6032957310148663,2.0813034336538347,0.1000000000409838,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0229766637949532,0.0,0.0,5.862721856485458,0.0001057293005477,2.0838361747844134,1.4805404437695469,0.6032957310148663,2.0813034336538347,1.4520403780452686,1.0,0.1000000000409838,0.1000000014901161,2.2633705888622044,0.1576576576576576,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,2080.0,222.0,True,1.0,1.0,1.0,0.0,0.8356875008851016,0.8399157128239897,0.0107381054324327,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2633705888622044
motorimagery,2,no_aug,success,,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorimagery,2,csta_topk_uniform_top5,success,,0.3333333333333333,0.3333333333333333,0.0,2220,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,300.9748461937997,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007205523622543,0.0001053666213261,1.0918869299713323,0.1877047724575483,0.0230776436981593,5.8308664150726335,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2220.0,2220.0,10.0,10.0,0.0,2.263347133050209,0.1666666666666666,1.0,2220.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/motorimagery/_csta_runs/csta_topk_uniform_top5/motorimagery/s2/candidate_audit/motorimagery_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000401806,1.457656713215066,2.107023644969293,1.4905001369538375,0.6165235080154556,2.084748867004742,0.1000000000401806,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0230776436981593,0.0,0.0,5.8308664150726335,0.0001053666213261,2.107023644969293,1.4905001369538375,0.6165235080154556,2.084748867004742,1.457656713215066,1.0,0.1000000000401806,0.1000000014901161,2.263347133050209,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,2080.0,222.0,True,1.0,1.0,1.0,0.0,0.8376092659780109,0.8411751107247872,0.0093214330548028,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.263347133050209
motorimagery,3,no_aug,success,,0.3605015673981191,0.3605015673981191,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorimagery,3,csta_topk_uniform_top5,success,,0.3605015673981191,0.4322789943227899,0.0717774269246707,2220,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,307.63816125900485,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007205766770111,0.0001060608452852,1.0970694634919422,0.1900239037714576,0.0230463596921717,5.846786074317659,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2220.0,2220.0,10.0,10.0,0.0,2.2874901790888384,0.1261261261261261,1.0,2220.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/motorimagery/_csta_runs/csta_topk_uniform_top5/motorimagery/s3/candidate_audit/motorimagery_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999943663,1.3786372459290743,2.0620147176937134,1.398200005775449,0.6638147119182648,2.074315927701346,0.0999999999943663,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0230463596921717,0.0,0.0,5.846786074317659,0.0001060608452852,2.0620147176937134,1.398200005775449,0.6638147119182648,2.074315927701346,1.3786372459290743,1.0,0.0999999999943663,0.1000000014901161,2.2874901790888384,0.1261261261261261,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,2080.0,222.0,True,1.0,1.0,1.0,0.0,0.8369538576626759,0.8396683749786727,0.0097637567402523,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2874901790888384
heartbeat,1,no_aug,success,,0.6907993966817496,0.6907993966817496,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heartbeat,1,csta_topk_uniform_top5,success,,0.6907993966817496,0.7129108191055094,0.0221114224237597,1630,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,154.40117583121173,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007042890094396,9.577828482042598,1.1481551706527664,0.2759102836948259,0.0384992211651801,4.120208422367514,0.1,0.1,0.0,0.0,0.0,1630.0,1630.0,10.0,10.0,0.0,2.1804594782729048,0.1963190184049079,1.0,1630.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/heartbeat/_csta_runs/csta_topk_uniform_top5/heartbeat/s1/candidate_audit/heartbeat_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999818758,1.4170591732336268,2.486816213814256,1.4988354539772804,0.9879807598369752,1.9722772945259817,0.0999999999818758,0.1000000014901161,1.0,0.1,0.1,0.0384992211651801,0.0,0.0,4.120208422367514,9.577828482042598,2.486816213814256,1.4988354539772804,0.9879807598369752,1.9722772945259817,1.4170591732336268,1.0,0.0999999999818758,0.1000000014901161,2.1804594782729048,0.1963190184049079,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,1891.0,163.0,True,1.0,1.0,1.0,0.0,0.6996289765562087,0.68941845094542,0.0370501852397661,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.1804594782729048
heartbeat,2,no_aug,success,,0.71546220042565,0.71546220042565,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heartbeat,2,csta_topk_uniform_top5,success,,0.71546220042565,0.7217649946576569,0.0063027942320068,1630,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,51.187014158116654,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007043443397739,9.609181328783828,1.1512141502095223,0.2799628398088058,0.0401703978783275,3.835647711137636,0.1,0.1,0.0,0.0,0.0,1630.0,1630.0,10.0,10.0,0.0,2.201867319003836,0.2085889570552147,1.0,1630.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/heartbeat/_csta_runs/csta_topk_uniform_top5/heartbeat/s2/candidate_audit/heartbeat_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000987574,1.2787618102091194,2.324083697069012,1.3006718052676016,1.0234118918014103,1.998695380812096,0.1000000000987574,0.1000000014901161,1.0,0.1,0.1,0.0401703978783275,0.0,0.0,3.835647711137636,9.609181328783828,2.324083697069012,1.3006718052676016,1.0234118918014103,1.998695380812096,1.2787618102091194,1.0,0.1000000000987574,0.1000000014901161,2.201867319003836,0.2085889570552147,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,1891.0,163.0,True,1.0,1.0,1.0,0.0,0.7219113512187413,0.7254352076964655,0.0375895521156243,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.201867319003836
heartbeat,3,no_aug,success,,0.6607338017174083,0.6607338017174083,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heartbeat,3,csta_topk_uniform_top5,success,,0.6607338017174083,0.6448133243907892,-0.015920477326619,1630,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,46.29357291199267,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007043656218729,9.523506305925167,1.1490651684231974,0.2806181484480398,0.0386372985876429,4.251664547285471,0.1,0.1,0.0,0.0,0.0,1630.0,1630.0,10.0,10.0,0.0,2.0699101265116435,0.1963190184049079,1.0,1630.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/heartbeat/_csta_runs/csta_topk_uniform_top5/heartbeat/s3/candidate_audit/heartbeat_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999410056,1.5167254910002894,2.1827527820265447,1.4955334932152455,0.6872192888112992,2.037295367949795,0.0999999999410056,0.1000000014901161,1.0,0.1,0.1,0.0386372985876429,0.0,0.0,4.251664547285471,9.523506305925167,2.1827527820265447,1.4955334932152455,0.6872192888112992,2.037295367949795,1.5167254910002894,1.0,0.0999999999410056,0.1000000014901161,2.0699101265116435,0.1963190184049079,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,1891.0,163.0,True,1.0,1.0,1.0,0.0,0.741793434072014,0.7288033921071438,0.0357935535064412,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.0699101265116435
atrialfibrillation,1,no_aug,success,,0.1142857142857142,0.1142857142857142,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,1,csta_topk_uniform_top5,success,,0.1142857142857142,0.1082251082251082,-0.006060606060606,120,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,5.686969635076821,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001282294500337,0.0270561520931879,1.0722887506504823,0.1087524052987783,0.1814713978859785,1.0436398830928968,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.6326309271483517,0.3333333333333333,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/atrialfibrillation/_csta_runs/csta_topk_uniform_top5/atrialfibrillation/s1/candidate_audit/atrialfibrillation_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999989632056,0.7712366194835014,1.242852429500764,0.9120530660412196,0.3307993634595443,2.078348724700092,0.0999999989632056,0.1000000014901161,1.0,0.1,0.1,0.1814713978859785,0.0,0.0,1.0436398830928968,0.0270561520931879,1.242852429500764,0.9120530660412196,0.3307993634595443,2.078348724700092,0.7712366194835014,1.0,0.0999999989632056,0.1000000014901161,1.6326309271483517,0.3333333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,3.0,12.0,False,1.0,1.0,1.0,0.0,0.2550371083690743,0.2867997950590593,0.0662662563935412,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,1.6326309271483517
atrialfibrillation,2,no_aug,success,,0.1574074074074074,0.1574074074074074,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,2,csta_topk_uniform_top5,success,,0.1574074074074074,0.1068376068376068,-0.0505698005698006,120,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,35.791162095963955,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001281129918173,0.0332052420473859,1.0520823055770174,0.1128198144153842,0.175454993133616,1.033774431547862,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.7917594692210548,0.3333333333333333,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/atrialfibrillation/_csta_runs/csta_topk_uniform_top5/atrialfibrillation/s2/candidate_audit/atrialfibrillation_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999994370321,0.7209085493585774,1.2453701487280016,0.9000806475876811,0.3452895011403206,2.111407058910627,0.0999999994370321,0.0999999959021806,1.0,0.1,0.1,0.175454993133616,0.0,0.0,1.033774431547862,0.0332052420473859,1.2453701487280016,0.9000806475876811,0.3452895011403206,2.111407058910627,0.7209085493585774,1.0,0.0999999994370321,0.0999999959021806,1.7917594692210548,0.3333333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,3.0,12.0,False,1.0,1.0,1.0,0.0,0.3592279026832697,0.3777094475231055,0.043015200500775,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,1.7917594692210548
atrialfibrillation,3,no_aug,success,,0.0784313725490196,0.0784313725490196,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,csta_topk_uniform_top5,success,,0.0784313725490196,0.0444444444444444,-0.0339869281045752,120,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,31.02575436909683,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001282920427136,0.0323903005745582,1.0727612539847746,0.1144052453030838,0.1818866760609054,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.6609474332809178,0.25,1.0,120.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/atrialfibrillation/_csta_runs/csta_topk_uniform_top5/atrialfibrillation/s3/candidate_audit/atrialfibrillation_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000010994191,0.7053551739904176,0.9757273605524514,0.7879913920212859,0.1877359685311657,2.125701179315008,0.1000000010994191,0.1000000033527612,1.0,0.1,0.1,0.1818866760609054,0.0,0.0,0.8437962467856865,0.0323903005745582,0.9757273605524514,0.7879913920212859,0.1877359685311657,2.125701179315008,0.7053551739904176,1.0,0.1000000010994191,0.1000000033527612,1.6609474332809178,0.25,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,3.0,12.0,False,1.0,1.0,1.0,0.0,0.2480053213535128,0.2473399434098298,0.0043627584516276,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,1.6609474332809178
handmovementdirection,1,no_aug,success,,0.3395488721804511,0.3395488721804511,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
